000200000000000000000000000000000000000000000000000000000000000000000000000000000,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000000000000000000000000000000000000000000000000000000000000000000000000,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000000000000000000000000000000000000000000000000000000000000000000000000,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000000000000000000000000000000000000000000000000000000000000000000000000,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000000000000000000000000000000000000000000000000000000000000000000000000,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000200,000000000000000000000000000000000000000000000000000000000000000000000000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000200,000000000000000000000000000000000000000000000000000000000000000000000000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000200,000000000000000000000000000000000000000000000000000000000000000000000000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000200,000000000000000000000000000000000000000000000000000000000000000000000000000000100
000000000000000000000000000000000000000000000000000000000000000000000000000000200,000000000000000000000000000000000000000000000000000000000000000000000000000000100
000200000000020000000000000000000000000000000000000000000000000000000000000000000,000000000000010000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000000000000000000000000000000000000000000000000000000000000000,000000000000010000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000000000000000000000000000000000000000000000000000000000000000,000000000000010000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000000000000000000000000000000000000000000000000000000000000000,000000000000010000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000000000000000000000000000000000000000000000000000000000000000,000000000000010000000000000000000000000000000000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000020000000200,000000000000000000000000000000000000000000000000000000000000000000000010000000000
000000000000000000000000000000000000000000000000000000000000000000000020000000200,000000000000000000000000000000000000000000000000000000000000000000000010000000000
000000000000000000000000000000000000000000000000000000000000000000000020000000200,000000000000000000000000000000000000000000000000000000000000000000000010000000000
000000000000000000000000000000000000000000000000000000000000000000000020000000200,000000000000000000000000000000000000000000000000000000000000000000000010000000000
000000000000000000000000000000000000000000000000000000000000000000000020000000200,000000000000000000000000000000000000000000000000000000000000000000000010000000000
000200000000020000000002000000000000000000000000000000000000000000000000000000000,000000000000000000000001000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000000000000000000000000000000000000000000000000000,000000000000000000000001000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000000000000000000000000000000000000000000000000000,000000000000000000000001000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000000000000000000000000000000000000000000000000000,000000000000000000000001000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000000000000000000000000000000000000000000000000000,000000000000000000000001000000000000000000000000000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000002000000020000000200,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000002000000020000000200,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000002000000020000000200,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000002000000020000000200,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000000000000000000000000000000000000000000000000000000000000002000000020000000200,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000200000000020000000002000000000200000000000000000000000000000000000000000000000,000000000000000000000000000000000100000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000000000000000000000000000000000000000000,000000000000000000000000000000000100000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000000000000000000000000000000000000000000,000000000000000000000000000000000100000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000000000000000000000000000000000000000000,000000000000000000000000000000000100000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000000000000000000000000000000000000000000,000000000000000000000000000000000100000000000000000000000000000000000000000000000
000001000000000000000000000000000000000000000000000000000000002000000020000000200,000001000000000000000000000000000000000000000000000000000000000000000000000000000
000001000000000000000000000000000000000000000000000000000000002000000020000000200,000001000000000000000000000000000000000000000000000000000000000000000000000000000
000001000000000000000000000000000000000000000000000000000000002000000020000000200,000001000000000000000000000000000000000000000000000000000000000000000000000000000
000001000000000000000000000000000000000000000000000000000000002000000020000000200,000001000000000000000000000000000000000000000000000000000000000000000000000000000
000001000000000000000000000000000000000000000000000000000000002000000020000000200,000001000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000020000000000000000000000000000000000000,000000000000000000000000000000000000000000010000000000000000000000000000000000000
000200000000020000000002000000000200000000020000000000000000000000000000000000000,000000000000000000000000000000000000000000010000000000000000000000000000000000000
000200000000020000000002000000000200000000020000000000000000000000000000000000000,000000000000000000000000000000000000000000010000000000000000000000000000000000000
000200000000020000000002000000000200000000020000000000000000000000000000000000000,000000000000000000000000000000000000000000010000000000000000000000000000000000000
000200000000020000000002000000000200000000020000000000000000000000000000000000000,000000000000000000000000000000000000000000010000000000000000000000000000000000000
000001100000000000000000000000000000000000000000000000000000002000000020000000200,000000100000000000000000000000000000000000000000000000000000000000000000000000000
000001100000000000000000000000000000000000000000000000000000002000000020000000200,000000100000000000000000000000000000000000000000000000000000000000000000000000000
000001100000000000000000000000000000000000000000000000000000002000000020000000200,000000100000000000000000000000000000000000000000000000000000000000000000000000000
000001100000000000000000000000000000000000000000000000000000002000000020000000200,000000100000000000000000000000000000000000000000000000000000000000000000000000000
000001100000000000000000000000000000000000000000000000000000002000000020000000200,000000100000000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000020000000001000000000000000000000000000,000000000000000000000000000000000000000000000000000001000000000000000000000000000
000200000000020000000002000000000200000000020000000001000000000000000000000000000,000000000000000000000000000000000000000000000000000001000000000000000000000000000
000200000000020000000002000000000200000000020000000001000000000000000000000000000,000000000000000000000000000000000000000000000000000001000000000000000000000000000
000200000000020000000002000000000200000000020000000001000000000000000000000000000,000000000000000000000000000000000000000000000000000001000000000000000000000000000
000200000000020000000002000000000200000000020000000001000000000000000000000000000,000000000000000000000000000000000000000000000000000001000000000000000000000000000
000001120000000000000000000000000000000000000000000000000000002000000020000000200,000000010000000000000000000000000000000000000000000000000000000000000000000000000
000001120000000000000000000000000000000000000000000000000000002000000020000000200,000000010000000000000000000000000000000000000000000000000000000000000000000000000
000001120000000000000000000000000000000000000000000000000000002000000020000000200,000000010000000000000000000000000000000000000000000000000000000000000000000000000
000001120000000000000000000000000000000000000000000000000000002000000020000000200,000000010000000000000000000000000000000000000000000000000000000000000000000000000
000001120000000000000000000000000000000000000000000000000000002000000020000000200,000000010000000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000200000000021000000001000000000000000000000000000,000000000000000000000000000000000000000000001000000000000000000000000000000000000
000200000000020000000002000000000200000000021000000001000000000000000000000000000,000000000000000000000000000000000000000000001000000000000000000000000000000000000
000200000000020000000002000000000200000000021000000001000000000000000000000000000,000000000000000000000000000000000000000000001000000000000000000000000000000000000
000200000000020000000002000000000200000000021000000001000000000000000000000000000,000000000000000000000000000000000000000000001000000000000000000000000000000000000
000200000000020000000002000000000200000000021000000001000000000000000000000000000,000000000000000000000000000000000000000000001000000000000000000000000000000000000
000011120000000000000000000000000000000000000000000000000000002000000020000000200,000010000000000000000000000000000000000000000000000000000000000000000000000000000
000011120000000000000000000000000000000000000000000000000000002000000020000000200,000010000000000000000000000000000000000000000000000000000000000000000000000000000
000011120000000000000000000000000000000000000000000000000000002000000020000000200,000010000000000000000000000000000000000000000000000000000000000000000000000000000
000011120000000000000000000000000000000000000000000000000000002000000020000000200,000010000000000000000000000000000000000000000000000000000000000000000000000000000
000011120000000000000000000000000000000000000000000000000000002000000020000000200,000010000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000000000000000000000000,000000000000000000000000000000000001000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000000000000000000000000,000000000000000000000000000000000001000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000000000000000000000000,000000000000000000000000000000000001000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000000000000000000000000,000000000000000000000000000000000001000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000000000000000000000000,000000000000000000000000000000000001000000000000000000000000000000000000000000000
000111120000000000000000000000000000000000000000000000000000002000000020000000200,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000111120000000000000000000000000000000000000000000000000000002000000020000000200,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000111120000000000000000000000000000000000000000000000000000002000000020000000200,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000111120000000000000000000000000000000000000000000000000000002000000020000000200,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000111120000000000000000000000000000000000000000000000000000002000000020000000200,000100000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000000000000000,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000000000000000,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000000000000000,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000000000000000,000000000000000000000000000000000000000000000000000000000000001000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000000000000000,000000000000000000000000000000000000000000000000000000000000001000000000000000000
001111120000000000000000000000000000000000000000000000000000002000000020000000200,001000000000000000000000000000000000000000000000000000000000000000000000000000000
001111120000000000000000000000000000000000000000000000000000002000000020000000200,001000000000000000000000000000000000000000000000000000000000000000000000000000000
001111120000000000000000000000000000000000000000000000000000002000000020000000200,001000000000000000000000000000000000000000000000000000000000000000000000000000000
001111120000000000000000000000000000000000000000000000000000002000000020000000200,001000000000000000000000000000000000000000000000000000000000000000000000000000000
001111120000000000000000000000000000000000000000000000000000002000000020000000200,001000000000000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000001000000000,000000000000000000000000000000000000000000000000000000000000000000000001000000000
000200000000020000000002000000000202000000021000000001000000001000000001000000000,000000000000000000000000000000000000000000000000000000000000000000000001000000000
000200000000020000000002000000000202000000021000000001000000001000000001000000000,000000000000000000000000000000000000000000000000000000000000000000000001000000000
000200000000020000000002000000000202000000021000000001000000001000000001000000000,000000000000000000000000000000000000000000000000000000000000000000000001000000000
000200000000020000000002000000000202000000021000000001000000001000000001000000000,000000000000000000000000000000000000000000000000000000000000000000000001000000000
001111120000002000000000000000000000000000000000000000000000002000000020000000200,000000000000001000000000000000000000000000000000000000000000000000000000000000000
001111120000002000000000000000000000000000000000000000000000002000000020000000200,000000000000001000000000000000000000000000000000000000000000000000000000000000000
001111120000002000000000000000000000000000000000000000000000002000000020000000200,000000000000001000000000000000000000000000000000000000000000000000000000000000000
001111120000002000000000000000000000000000000000000000000000002000000020000000200,000000000000001000000000000000000000000000000000000000000000000000000000000000000
001111120000002000000000000000000000000000000000000000000000002000000020000000200,000000000000001000000000000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001000000001000000001000000001,000000000000000000000000000000000000000000000000000000000000000000000000000000001
000200000000020000000002000000000202000000021000000001000000001000000001000000001,000000000000000000000000000000000000000000000000000000000000000000000000000000001
000200000000020000000002000000000202000000021000000001000000001000000001000000001,000000000000000000000000000000000000000000000000000000000000000000000000000000001
000200000000020000000002000000000202000000021000000001000000001000000001000000001,000000000000000000000000000000000000000000000000000000000000000000000000000000001
000200000000020000000002000000000202000000021000000001000000001000000001000000001,000000000000000000000000000000000000000000000000000000000000000000000000000000001
001111120000002000000020000000000000000000000000000000000000002000000020000000200,000000000000000000000010000000000000000000000000000000000000000000000000000000000
001111120000002000000020000000000000000000000000000000000000002000000020000000200,000000000000000000000010000000000000000000000000000000000000000000000000000000000
001111120000002000000020000000000000000000000000000000000000002000000020000000200,000000000000000000000010000000000000000000000000000000000000000000000000000000000
001111120000002000000020000000000000000000000000000000000000002000000020000000200,000000000000000000000010000000000000000000000000000000000000000000000000000000000
001111120000002000000020000000000000000000000000000000000000002000000020000000200,000000000000000000000010000000000000000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021000000001200000001000000001000000001,000000000000000000000000000000000000000000000000000000100000000000000000000000000
000200000000020000000002000000000202000000021000000001200000001000000001000000001,000000000000000000000000000000000000000000000000000000100000000000000000000000000
000200000000020000000002000000000202000000021000000001200000001000000001000000001,000000000000000000000000000000000000000000000000000000100000000000000000000000000
000200000000020000000002000000000202000000021000000001200000001000000001000000001,000000000000000000000000000000000000000000000000000000100000000000000000000000000
000200000000020000000002000000000202000000021000000001200000001000000001000000001,000000000000000000000000000000000000000000000000000000100000000000000000000000000
001111120000002000000020000000200000000000000000000000000000002000000020000000200,000000000000000000000000000000100000000000000000000000000000000000000000000000000
001111120000002000000020000000200000000000000000000000000000002000000020000000200,000000000000000000000000000000100000000000000000000000000000000000000000000000000
001111120000002000000020000000200000000000000000000000000000002000000020000000200,000000000000000000000000000000100000000000000000000000000000000000000000000000000
001111120000002000000020000000200000000000000000000000000000002000000020000000200,000000000000000000000000000000100000000000000000000000000000000000000000000000000
001111120000002000000020000000200000000000000000000000000000002000000020000000200,000000000000000000000000000000100000000000000000000000000000000000000000000000000
000200000000020000000002000000000202000000021020000001200000001000000001000000001,000000000000000000000000000000000000000000000010000000000000000000000000000000000
000200000000020000000002000000000202000000021020000001200000001000000001000000001,000000000000000000000000000000000000000000000010000000000000000000000000000000000
000200000000020000000002000000000202000000021020000001200000001000000001000000001,000000000000000000000000000000000000000000000010000000000000000000000000000000000
000200000000020000000002000000000202000000021020000001200000001000000001000000001,000000000000000000000000000000000000000000000010000000000000000000000000000000000
000200000000020000000002000000000202000000021020000001200000001000000001000000001,000000000000000000000000000000000000000000000010000000000000000000000000000000000
001111120000002000000020000000200000002000000000000000000000002000000020000000200,000000000000000000000000000000000000001000000000000000000000000000000000000000000
001111120000002000000020000000200000002000000000000000000000002000000020000000200,000000000000000000000000000000000000001000000000000000000000000000000000000000000
001111120000002000000020000000200000002000000000000000000000002000000020000000200,000000000000000000000000000000000000001000000000000000000000000000000000000000000
001111120000002000000020000000200000002000000000000000000000002000000020000000200,000000000000000000000000000000000000001000000000000000000000000000000000000000000
001111120000002000000020000000200000002000000000000000000000002000000020000000200,000000000000000000000000000000000000001000000000000000000000000000000000000000000
000200000000020000000002000000000202001000021020000001200000001000000001000000001,000000000000000000000000000000000000001000000000000000000000000000000000000000000
000200000000020000000002000000000202001000021020000001200000001000000001000000001,000000000000000000000000000000000000001000000000000000000000000000000000000000000
000200000000020000000002000000000202001000021020000001200000001000000001000000001,000000000000000000000000000000000000001000000000000000000000000000000000000000000
000200000000020000000002000000000202001000021020000001200000001000000001000000001,000000000000000000000000000000000000001000000000000000000000000000000000000000000
000200000000020000000002000000000202001000021020000001200000001000000001000000001,000000000000000000000000000000000000001000000000000000000000000000000000000000000
001111120000002000000020000000200000002000000020000000000000002000000020000000200,000000000000000000000000000000000000000000000010000000000000000000000000000000000
001111120000002000000020000000200000002000000020000000000000002000000020000000200,000000000000000000000000000000000000000000000010000000000000000000000000000000000
001111120000002000000020000000200000002000000020000000000000002000000020000000200,000000000000000000000000000000000000000000000010000000000000000000000000000000000
001111120000002000000020000000200000002000000020000000000000002000000020000000200,000000000000000000000000000000000000000000000010000000000000000000000000000000000
001111120000002000000020000000200000002000000020000000000000002000000020000000200,000000000000000000000000000000000000000000000010000000000000000000000000000000000
000200000000020000000002000001000202001000021020000001200000001000000001000000001,000000000000000000000000000001000000000000000000000000000000000000000000000000000
000200000000020000000002000001000202001000021020000001200000001000000001000000001,000000000000000000000000000001000000000000000000000000000000000000000000000000000
000200000000020000000002000001000202001000021020000001200000001000000001000000001,000000000000000000000000000001000000000000000000000000000000000000000000000000000
000200000000020000000002000001000202001000021020000001200000001000000001000000001,000000000000000000000000000001000000000000000000000000000000000000000000000000000
000200000000020000000002000001000202001000021020000001200000001000000001000000001,000000000000000000000000000001000000000000000000000000000000000000000000000000000
001111120000002000000020000000200000002000000020000000200000002000000020000000200,000000000000000000000000000000000000000000000000000000100000000000000000000000000
001111120000002000000020000000200000002000000020000000200000002000000020000000200,000000000000000000000000000000000000000000000000000000100000000000000000000000000
001111120000002000000020000000200000002000000020000000200000002000000020000000200,000000000000000000000000000000000000000000000000000000100000000000000000000000000
001111120000002000000020000000200000002000000020000000200000002000000020000000200,000000000000000000000000000000000000000000000000000000100000000000000000000000000
001111120000002000000020000000200000002000000020000000200000002000000020000000200,000000000000000000000000000000000000000000000000000000100000000000000000000000000
000200000000020000002002000001000202001000021020000001200000001000000001000000001,000000000000000000001000000000000000000000000000000000000000000000000000000000000
000200000000020000002002000001000202001000021020000001200000001000000001000000001,000000000000000000001000000000000000000000000000000000000000000000000000000000000
000200000000020000002002000001000202001000021020000001200000001000000001000000001,000000000000000000001000000000000000000000000000000000000000000000000000000000000
000200000000020000002002000001000202001000021020000001200000001000000001000000001,000000000000000000001000000000000000000000000000000000000000000000000000000000000
000200000000020000002002000001000202001000021020000001200000001000000001000000001,000000000000000000001000000000000000000000000000000000000000000000000000000000000
001111120000002000100020000000200000002000000020000000200000002000000020000000200,000000000000000000100000000000000000000000000000000000000000000000000000000000000
001111120000002000100020000000200000002000000020000000200000002000000020000000200,000000000000000000100000000000000000000000000000000000000000000000000000000000000
001111120000002000100020000000200000002000000020000000200000002000000020000000200,000000000000000000100000000000000000000000000000000000000000000000000000000000000
001111120000002000100020000000200000002000000020000000200000002000000020000000200,000000000000000000100000000000000000000000000000000000000000000000000000000000000
001111120000002000100020000000200000002000000020000000200000002000000020000000200,000000000000000000100000000000000000000000000000000000000000000000000000000000000
000200000000020000002002000001000202001000021022000001200000001000000001000000001,000000000000000000000000000000000000000000000001000000000000000000000000000000000
000200000000020000002002000001000202001000021022000001200000001000000001000000001,000000000000000000000000000000000000000000000001000000000000000000000000000000000
000200000000020000002002000001000202001000021022000001200000001000000001000000001,000000000000000000000000000000000000000000000001000000000000000000000000000000000
000200000000020000002002000001000202001000021022000001200000001000000001000000001,000000000000000000000000000000000000000000000001000000000000000000000000000000000
000200000000020000002002000001000202001000021022000001200000001000000001000000001,000000000000000000000000000000000000000000000001000000000000000000000000000000000
001111120100002000100020000000200000002000000020000000200000002000000020000000200,000000000100000000000000000000000000000000000000000000000000000000000000000000000
001111120100002000100020000000200000002000000020000000200000002000000020000000200,000000000100000000000000000000000000000000000000000000000000000000000000000000000
001111120100002000100020000000200000002000000020000000200000002000000020000000200,000000000100000000000000000000000000000000000000000000000000000000000000000000000
001111120100002000100020000000200000002000000020000000200000002000000020000000200,000000000100000000000000000000000000000000000000000000000000000000000000000000000
001111120100002000100020000000200000002000000020000000200000002000000020000000200,000000000100000000000000000000000000000000000000000000000000000000000000000000000
000200000000020000002002000001200202001000021022000001200000001000000001000000001,000000000000000000000000000000100000000000000000000000000000000000000000000000000
000200000000020000002002000001200202001000021022000001200000001000000001000000001,000000000000000000000000000000100000000000000000000000000000000000000000000000000
000200000000020000002002000001200202001000021022000001200000001000000001000000001,000000000000000000000000000000100000000000000000000000000000000000000000000000000
000200000000020000002002000001200202001000021022000001200000001000000001000000001,000000000000000000000000000000100000000000000000000000000000000000000000000000000
000200000000020000002002000001200202001000021022000001200000001000000001000000001,000000000000000000000000000000100000000000000000000000000000000000000000000000000
201111120100002000100020000000200000002000000020000000200000002000000020000000200,100000000000000000000000000000000000000000000000000000000000000000000000000000000
201111120100002000100020000000200000002000000020000000200000002000000020000000200,100000000000000000000000000000000000000000000000000000000000000000000000000000000
201111120100002000100020000000200000002000000020000000200000002000000020000000200,100000000000000000000000000000000000000000000000000000000000000000000000000000000
201111120100002000100020000000200000002000000020000000200000002000000020000000200,100000000000000000000000000000000000000000000000000000000000000000000000000000000
201111120100002000100020000000200000002000000020000000200000002000000020000000200,100000000000000000000000000000000000000000000000000000000000000000000000000000000
